"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V129.1"
"513";-0.8807348;-0.43958097;-0.98132111;-0.36365958;-0.11514556;-1.584864;-0.95824759;-0.14949997;-0.63239243;-0.68818153;-1.4615581;-1.0917403;-0.80826559;-0.05438877;-0.34776346;-0.22456237;-0.99864508;-0.24201209;-0.66155328;-0.8841229;-0.63520237;-0.40070788;-0.35769659;-1.2700975;-0.7431553;-0.029263761;-0.49270793;-0.36067047;-1.544102;2.3886415;2.2726632;2.5745749;2.8930876;1.8144239;2.0643837;1.7889245;1.2383632;1.7191625;1.3513908;1.3349998;1.460253;2.2649077;1.7101469;2.4556097;0.89058749;0.67674543;1.1205267;1.82846;0.61214379;1.2887423;0.88051414;0.28459427;1.255595;1.1586286;0.75043707;1.4186589;0.81213007;1.1611574;0.69798576;0.32032495;0.8654922;0.54062505;-0.1595832;0.16417871;-0.21290065;0.54718146;-0.5761252;0.33318493;-0.32756714;-0.34247873;0.33366164;0.64971125;-0.46667413;-0.74643222;-0.18500779;-0.041668505;0.67887748;0.078351745;-0.65697873;-0.41579343;-0.8632131;-0.48091756;-0.40148167;-1.1291467;0.19231598;-1.5052878;-0.43429619;0.10441856;-0.062659956;0.1996996;-0.65203609;-0.40768299;-1.0482598;-0.35817925;-0.29132688;-0.60910181;-0.53188508;-0.12936995;-0.28375225;-1.218898;-1.2206601;-0.68283689;0.045429273;-0.77348025;-0.9439956;-0.75388523;-1.0857624;-1.8262851;-0.48773518;-0.7247515;-0.31685655;-0.87579578;-1.0283441;0.24855395;-0.66119954;-0.61197842;-0.41197813;0.46642648;-0.019285404;0.42389909;-0.54929029;0.27720163;-1.4153666;-1.024724;-0.10186972;-0.4200568;-0.92392935;0.16264126;3
"430";-1.5616696;-0.9751186;-1.2598676;-1.040725;-0.59215756;-0.54761975;-0.032585202;-1.0583524;-0.81244897;-0.3475436;-1.0945857;-0.46347276;-0.66199126;-0.68209279;-0.64823744;-1.1812271;-0.2500623;-0.86309097;-0.74449282;-0.38821262;-0.71386459;-0.60488022;-1.4216866;1.2249879;1.1075839;1.1600955;1.2640087;1.4158875;0.92171431;1.4577739;1.6939177;1.1195771;1.0366702;1.5954325;0.77527638;1.215294;0.93339223;1.4993897;1.1344791;1.5318611;1.2504271;1.1288094;1.6242908;0.911548;1.9837976;1.4969042;1.7684957;1.743543;1.036975;0.93596906;0.96007856;0.80838355;0.55664606;1.6627005;1.8061111;1.1600525;1.1161037;1.7399646;1.3754771;1.0540486;1.2924691;0.75017326;1.4045903;1.5276973;1.4028066;1.1704512;1.0144078;1.5167112;-0.18436462;-0.95139299;-0.72349734;-0.41778337;-0.47197566;-1.0773501;-0.9517068;-0.14760445;-0.55141951;0.09780334;-0.61205947;-0.53498494;-1.0835124;-0.80195951;-0.37570492;-0.60024915;-0.87793432;-0.45180432;-1.1118795;-1.0664787;-0.10009776;-0.17897243;-0.95201683;-0.97966797;-0.50809162;-0.97030021;-0.60834145;-0.45232059;-0.93272725;-0.50555461;-0.99128166;-0.55721858;-1.0875617;-0.49703298;-0.48686512;-0.62843282;-1.2752496;-1.4347385;-0.93912579;-0.96806483;-0.8378154;-0.30843905;-0.51382255;-0.00010168483;-0.73286712;-0.89318057;-0.74256893;-0.71656207;-0.75606503;-0.67341774;-0.33354728;-0.3148514;-0.65769068;-1.0347596;-1.0154723;-0.30851149;-0.61205946;-0.44365367;-0.21369488;-0.28238716;1
"56";-1.2000802;-0.76302629;-1.25527;-0.26721631;-1.1908683;-0.09949793;-0.2331421;-0.44960145;-1.4988419;-0.79688395;-0.34045635;-0.78915019;-1.2155803;-0.83412695;-0.1080997;-0.58929777;-0.20390956;-1.1679965;-0.76997009;-1.4798345;-0.25800404;-0.45207872;-0.41657688;-2.0346576;-0.79519207;-0.12275524;-0.70069212;1.8933666;2.38428;1.2838709;1.6737945;1.2746245;1.6623822;1.902831;1.7578136;1.3788512;1.734961;2.0593097;1.4105951;1.3816923;2.0765786;1.0856946;1.0399029;0.6557828;1.1287596;1.239738;1.059305;0.81111245;1.1627048;-0.098030552;0.61617398;2.2144194;1.3673618;0.70627651;0.43382132;1.37936;0.57547667;0.88022775;0.633062;0.79172583;0.38986848;1.3340229;1.237488;1.064941;0.6613339;0.046871093;0.6030825;-0.027869645;0.53146803;-0.30133039;0.75069424;0.53577143;0.82289685;0.67507152;0.62980071;-0.045551236;0.45941273;-0.010561163;0.16297281;0.56745758;0.048545597;-0.74754412;-0.31966427;-0.09361749;0.85440491;0.81395573;-0.33219988;-0.50676154;-0.19542558;-0.9365025;-1.1804172;-0.64995966;-0.24145367;-0.15446132;0.038343305;-0.76252253;-0.80508533;-0.67775339;-0.30632941;-0.91160616;-0.84349063;-0.94206757;-1.1645556;0.091071243;-1.7586576;-1.0617088;-1.0761352;-0.50161575;-1.4009384;0.14169508;-0.79992506;-0.79651799;-1.0612024;-0.58168443;-0.50522707;-0.45133643;-0.82151821;-0.9337254;-1.2347873;-1.1901681;-1.090218;-0.95558884;-0.69997105;-0.80969912;-0.88921547;-1.6419963;-0.58328776;-0.98433342;3
"160";-0.60302049;-0.25967329;-0.31595207;-1.0273221;-1.1666702;-2.2594872;-1.0977873;-1.7899153;-0.89813911;-1.2011712;-0.7082103;-0.33231592;-1.0498723;-1.1771119;-0.5855407;-1.2236951;-0.23964572;-0.98119201;-0.38677334;-0.67914057;2.3621705;2.2039083;2.2774813;1.3387624;1.9376721;1.4992687;1.3140669;1.8168245;1.3243277;2.2867391;1.5892015;2.1358676;1.6457879;1.0341773;0.71604473;1.0145297;0.83938357;1.0707271;1.2006604;0.51834628;0.98366528;2.0016351;1.1700546;0.43843601;0.82890351;1.7764052;1.6598039;0.28277905;1.4386874;0.6415947;0.37101542;-0.25229964;1.2479948;0.74810312;1.1980565;0.65899514;0.97339711;0.36210094;0.25517191;0.62926294;0.83032479;0.5446326;0.097383028;0.53030765;-0.14492308;0.02002268;0.42949683;-0.27416006;-0.22459423;-0.35067992;-0.068275063;-0.23480915;-0.28459594;0.39235662;-0.044391476;-0.30958603;-0.43909849;-0.36312285;-0.40685907;-1.4272384;-0.93514184;0.16374162;-0.59565452;-0.49556328;-0.52750343;-0.38704696;-0.4102062;-0.68695321;-0.36481844;-1.7063677;-0.90810959;-0.47369996;-0.29058205;-0.68433181;0.11332338;-1.0431451;-0.57418087;-1.322041;-0.82698791;0.43586951;-1.1389253;0.34252856;-0.55422125;-0.39519448;-0.66474027;-0.97648129;-0.68801087;-1.213289;0.20119457;-0.95235681;-0.31258942;-1.013008;-0.90148743;-0.36424723;-0.32795439;0.40039535;-0.37338563;-1.8371856;-0.58650824;0.47666354;-0.6422469;-0.68026836;-0.6006096;-0.029238166;-1.0984086;-0.6264435;-0.96253968;-0.79130743;3
"310";-0.94280229;-0.61541831;-0.59270925;-0.53905978;-0.90409479;-0.98468898;-0.477104;-0.47601094;-0.74463239;-0.49874865;-0.30201787;-0.53777135;-0.54860222;-0.81642687;-1.182033;-0.32074962;-1.1106321;-0.83579939;-1.0333737;-0.98093635;1.2461023;1.6668056;1.7604537;1.7143264;1.3494832;1.2102836;0.15235756;0.77806335;0.99847906;1.1808724;0.90585671;1.4183181;1.4359705;1.1716424;1.4319858;0.77188559;1.4209993;1.041293;0.96888571;1.7155613;1.0222464;0.70659309;0.75302997;0.78286373;1.6674592;1.2512426;1.5581259;1.1682239;0.53620374;1.4014852;1.4154233;1.164706;1.64812;0.9942842;1.0986743;1.5159036;1.2877137;1.3078236;0.58838825;1.4895487;1.2511724;1.2697866;1.1018139;1.3739021;1.0210757;1.3988515;1.3796871;0.82976276;1.2748308;-0.43784331;-1.0131327;-0.81981703;-1.1578912;-0.35771585;-0.59569098;-0.8286495;-0.6250879;-1.3740861;-0.36087783;-0.39536534;-0.90782116;-1.0414393;-0.91758897;-0.89029023;-0.41994788;-0.90483045;-0.33102218;-0.57068866;-0.036856525;-1.0353059;-0.60912607;-0.35274678;-1.3113282;-1.1524311;-0.54928034;-0.10281492;-0.40425971;-0.47243952;-0.70290551;-0.83696839;-1.2529441;-0.75019967;-0.64606588;-1.5904038;-0.45274934;-1.4209325;-0.76417436;-0.54075281;-0.73489959;-0.80130995;-1.0569595;-0.75510576;-0.58947264;-0.93739515;-0.48571366;-1.0936811;-0.41909028;-1.2021305;-0.92187041;-0.82691847;-0.98222821;-0.930286;-0.7597449;-0.65095764;-0.9414349;-0.21661588;-0.29280334;-0.62186623;1
"854";-1.4061653;-1.3019124;-1.1127147;-1.4338844;-0.820057;-1.1270652;-1.4579141;-1.3886352;-0.76716736;-0.30528301;-0.95145803;-0.93673405;-0.96459214;-1.0409008;-0.66338417;-0.71010591;-1.0811306;-1.3923471;-0.53909884;-0.27742816;-0.82111989;0.14877001;0.2858233;-1.4253478;-1.9112044;-0.93041012;-1.0640223;-0.40984088;-0.82665897;-0.84978013;2.4450951;1.8947661;1.5848897;0.97868068;1.7693826;1.7832142;1.758281;2.1490278;1.3956355;1.1157824;1.1314051;1.1456268;1.1347477;1.0938364;1.5228132;0.7721395;1.4018088;0.76006289;0.061698896;1.3927746;1.9956926;1.451593;1.7195552;1.2284676;0.48813402;0.94963948;0.97456542;1.4704358;0.97937067;1.11311;0.54734229;0.71684461;1.1352579;0.90150679;-0.062316108;1.2498241;1.1459598;0.50003912;0.30945717;0.25235188;-0.70346066;0.55540879;0.41252529;0.65448305;0.23702732;0.66528122;1.04288;0.29117431;0.83317334;0.43399946;0.60709769;-0.3198305;0.29397701;0.13183847;0.2173951;-0.20567234;-0.035401289;-0.15724034;-0.69378142;-0.52465042;0.096227273;-0.040863172;-0.14056564;-0.35595404;-1.3849201;-1.2583002;0.006498707;0.25409957;-0.10357891;0.15237257;0.056590447;0.33458711;-0.64338625;-0.6208371;-0.30399633;-1.0730817;-0.61927284;-0.71939937;-0.37550765;-0.48995921;-0.3172179;-0.66620445;-0.60563956;-1.1414056;-0.99028939;-1.0772741;-0.12127755;-1.0075688;-0.61515785;-1.5186926;-0.84203653;-0.013465398;-1.4414733;-0.50556034;-1.5017115;-0.83019202;-1.3329911;-0.85554994;3
"314";-1.1329846;-0.50162296;-0.81363218;-0.646253;-0.78276367;-0.63413986;0.21150044;-0.36663058;-0.19769486;-0.45393642;-1.3114625;-1.3419411;-0.14029261;-0.4741429;-0.9462222;-1.3063289;0.1225239;-1.2214096;-0.5451031;-0.8597018;-0.48814923;-0.66755291;-0.94387035;-0.89481707;0.021142023;0.032878388;-0.071410198;-0.29896498;0.33344115;0.62189565;0.59949639;-0.62121806;0.73372409;-0.040123324;0.39371775;0.33012663;0.94323857;0.18057257;0.027355514;0.52062047;0.81064617;0.45826145;0.91998961;0.66065621;0.72627821;1.253497;0.76121982;1.1096448;1.8337966;1.2304757;1.9538756;0.56012651;0.52294077;1.1490712;1.9533262;1.2615641;1.3078053;1.7704508;2.1266931;1.8884509;1.2665912;1.864778;2.2030456;2.0796531;2.1245553;2.1933746;2.3411952;1.8231073;3.3535594;-0.79140723;-0.15507673;-0.02140405;-0.39085321;-0.65517771;-0.29537119;0.44940668;-0.19279914;-0.89952297;-0.40884859;-0.72832214;-1.0296878;-0.57435185;-0.025325634;-0.16319725;-0.9215978;-0.55246456;-0.72157185;-0.82906895;-0.77194837;0.055262187;-0.33985975;-1.420383;-0.55955536;-0.018033392;-0.47065051;-0.72828689;-0.4300753;0.30923262;-0.93665616;-0.79758699;-0.95970062;-1.018151;-1.5995362;-0.44636022;-1.1361299;-1.3133466;-2.1693066;0.17928884;-0.99881097;-0.79641662;-0.43570525;0.070556914;-0.52321861;-0.22683793;0.11742573;-0.24238769;-0.32142226;0.020608081;-0.2763501;-0.87078813;0.11826073;-0.47917391;-0.10614482;-0.43918912;-0.50600598;-0.68556536;-0.63981133;-0.17909246;2
"841";-0.67823822;-1.5483936;-0.96018825;-1.5108569;-1.2772308;-1.4001766;-1.0412596;-0.94859433;-0.70809137;-0.60104948;-0.51194957;-0.37787448;-1.5984556;-0.88977374;-0.69332441;-0.81646085;-0.60053361;-0.51422285;-0.64773012;-1.3926294;-0.41773875;-1.2402642;-0.49340586;-1.2564089;-1.5649203;-0.76201215;-0.30045678;-1.3877016;-1.0602152;-0.509336;-0.71095357;-0.55697372;-0.1177126;-0.088408561;-1.2533046;-0.49829312;-1.439671;-0.44926386;-0.83042581;-0.36039691;-0.056585075;-0.038145659;-1.0279905;-0.9244585;-1.2367496;-0.33778912;-0.27422419;-0.098236944;-0.067711274;-0.21264302;-0.17430404;-0.28279448;-0.0064718861;-0.73069714;-0.040442782;0.86545463;-0.23575436;0.056583963;-0.39110561;0.95852719;0.17455695;0.50985521;0.68633582;0.63544839;0.017499128;0.29005957;0.50926684;0.60113821;0.5338168;0.57523914;0.75982632;0.86137178;0.21591756;0.18232926;0.79744896;0.70095488;0.94132901;0.38504775;0.59728035;0.58686399;0.45404504;0.75482717;0.73668312;0.83997204;0.63034245;0.55165051;1.4285343;0.28812016;1.3900952;0.17513318;1.1487471;0.76660902;1.2273771;1.493161;1.4088963;1.7073584;1.2380415;2.4333656;0.54383004;1.8256749;1.8296896;1.0356532;0.58082942;0.78422203;0.86893107;1.3505684;1.6743179;1.5201777;1.5963224;2.3375686;1.1744018;1.7554542;1.7135886;2.1535497;-1.0684089;-0.94307628;-1.6315019;-1.1687124;-1.0821061;-1.2873925;-1.1288055;-1.3814183;-0.87273705;-0.42958068;0.28432434;-1.3906289;-0.63542245;-0.97342204;2
"761";-0.062558795;-0.84503386;0.087310618;-0.64963459;0.11729929;-0.39520516;-0.54158202;-0.53901801;0.014570891;-0.88878883;0.45429163;-1.1867233;-2.081209;0.081588353;-0.81416358;0.029614279;0.20038821;-0.37183675;-0.65202133;-1.6636573;-0.8143819;-0.016227374;-0.18816739;-0.17592608;-0.4647558;-0.34496261;-0.11597209;0.55135648;0.92908734;-0.22524004;-0.17897709;1.1253468;0.41597764;0.72503562;0.12508384;0.013212622;0.59947929;0.66438942;0.16379549;1.5637048;-0.20994513;0.84406611;1.1721703;0.31155251;0.33952444;1.1252533;1.4321241;1.6253133;1.4057484;1.0691313;1.2204546;1.5902621;1.4429714;1.0545001;1.2119856;2.335651;1.0896145;1.9828019;1.8782584;0.88891691;1.3522999;2.0928531;2.7762934;2.2066138;2.0826665;1.7342421;1.7482015;2.4122889;1.692859;-0.86829159;-0.30743499;-0.86817242;-1.1410401;-0.99176017;0.0794974;-0.79050052;0.51938006;0.046400816;-0.84986564;-1.3851272;-0.37434487;-0.87843495;-1.0799398;-0.37485337;-0.35697802;-1.2261202;-0.66588624;-1.2349306;-0.20207571;-0.71715829;-0.32761707;-0.44179251;-1.2325858;0.1109749;-0.16659799;0.13138124;-0.70751476;-1.0446412;0.070846069;-1.155337;-0.2057263;-1.0677994;-0.32962545;-0.42070384;-0.81219697;-1.6226781;-0.66310024;0.11344616;-0.11630317;-0.71075267;-0.59138068;-0.58238174;-0.92981559;-0.99432675;-1.1515083;-0.84228736;-0.99630714;-0.46511534;-0.30438618;-0.74844178;-0.58585199;-0.35284818;-0.58913328;-0.5090647;-0.79019193;-0.49755744;-0.34875947;-1.0088448;2
"298";-0.42251882;-0.66840306;-1.035862;-1.2190182;-0.24695369;-0.78676366;-0.67974179;-0.94791419;-1.1313735;-1.6015855;-1.4204514;-1.1840741;-0.7019571;-0.90148147;-1.7155611;-1.1784759;-0.83978319;-0.80099898;-0.13175103;-0.43058547;-0.4825845;-0.46260249;-0.79751209;-0.95347857;-0.015906975;-0.085834041;-1.0375464;-0.28308941;0.25437515;-0.062516658;-0.27884758;-0.48560201;-0.15371115;-0.40037699;-0.18869293;0.29352593;-0.40821019;-0.047461384;-0.61637311;-0.0018003344;0.26937411;0.076894647;0.059543699;0.1391045;-0.44038872;0.11519124;-0.10509617;0.33710656;0.34903929;0.30474836;0.69124941;0.77051542;0.37928593;0.71038102;-0.18250613;0.79123422;0.57693163;0.70695693;0.95537671;0.74562771;0.33886354;1.0258586;0.48279929;1.2181764;0.27203275;0.4409502;0.81611376;0.79003166;0.44974593;0.15745438;1.0107104;1.2710988;0.19589845;1.2301169;2.1518334;1.5153549;1.3111909;0.32899978;1.7375003;1.4162086;1.314273;1.9918089;1.6897838;1.4865876;1.6736002;0.87448046;1.4880957;1.8699583;1.8444912;1.8511186;1.880974;2.7301701;1.8423161;2.4286438;-1.1414434;-0.44448514;-1.2310942;-1.0367066;-1.0737755;-0.63995614;-1.1083361;0.32498014;-0.46686219;-0.44803341;-1.4916587;-0.1020009;-1.5600881;-0.27863652;-1.1104529;-0.44763136;-0.49827022;-1.174128;-0.45281564;-0.80402768;-1.6424199;-0.79355698;-1.0166558;-0.71750003;-0.60260725;-1.4060666;-0.83154167;-1.0087446;-0.84166434;-1.2285387;-0.44192281;-0.62230836;0.10568073;0.11495755;2
"814";-1.2724111;-1.1706093;0.10852524;-0.37282997;-0.70965706;-1.0165119;-0.63469399;-0.80657898;-0.81689801;-0.60154472;-1.7124444;-1.0238979;-0.88275485;-0.83620844;-1.018472;-0.66515956;-0.22616371;-1.8139729;-0.8721992;-1.3376143;-0.62844898;-0.64352792;-0.92826928;-0.47580631;-0.12384204;-0.96135616;-0.6137592;-0.044427053;0.41578837;-0.14315216;0.14285848;-0.24719131;-0.4684234;-1.2190708;-0.62324603;0.04171869;0.10458304;-0.0080899942;0.31079185;-0.55967455;0.81780007;0.64800907;0.3401626;0.048022159;-0.24266672;0.38314007;0.70319238;0.54878777;0.84825721;-0.50946583;-0.34397904;0.69560511;0.77688488;0.53068777;0.54889006;0.25842279;0.84756193;0.81517657;0.73094466;0.42881496;1.7179233;0.73521789;0.59943456;0.91749632;0.8627549;1.4515868;0.58811125;1.25136;1.0648124;1.7274725;1.3011427;0.86767286;1.1929563;2.2999674;2.1865508;0.80273371;1.9403751;1.5471287;1.3150898;1.3559747;2.1061645;1.3789618;1.7367471;1.9729908;1.2827314;1.9673316;1.7244062;1.4619117;2.9395636;-0.5592935;-0.85259138;-1.4865618;-0.87171158;-0.94966665;-0.46273206;-0.97873292;-0.58989911;-0.88846154;-1.5206733;-0.56168647;-0.51507969;-0.36679887;-1.2284278;-0.8417127;-0.67573216;0.009573408;-0.43043091;-0.79287593;-0.59537561;-0.92726772;-0.76080706;-0.68043733;-0.27305571;-1.1845204;-0.28454503;-0.47211242;-1.344233;-0.50045046;-0.72877274;-0.6367148;-0.22206467;0.18424912;-0.30101619;-0.38823794;-0.88244421;-1.1106516;-0.34803117;-0.79619376;2
"326";-0.30670294;-0.90214339;-0.94703903;-0.54812414;-0.46836059;-0.074979972;-0.060196323;-0.30864817;-0.63702678;-1.0180492;-0.21868939;-0.25892204;-1.1625427;-0.62457715;-0.65761469;-1.0671733;-0.55377362;-0.74411831;0.098932277;-0.094133254;-1.2022884;-0.56343134;-0.6735041;-0.24617096;2.5354675;2.1980121;2.5714013;2.2044955;2.0249147;2.169367;1.6000662;2.2997693;0.99159538;2.570532;1.6697137;1.7500388;2.1210482;1.745891;1.603575;1.6402696;0.95508232;2.3958788;1.374785;1.5863284;0.4289899;-0.003150303;1.1064839;0.6195801;0.67244069;1.1172462;1.6440708;0.76930624;0.11439701;0.9036723;1.2432617;0.20644309;0.17156119;0.23047346;0.23726396;0.55000362;-0.38465789;0.13723506;-0.31174174;-0.39422843;0.4319551;0.45768235;-0.2754276;-0.16983827;-0.66495991;-0.49849805;-0.38808477;-0.90473174;-0.39437455;-1.1612304;-0.02517027;-0.34651346;-1.1962468;-0.86041815;-0.72860711;-0.81603948;-0.79336965;-0.66312046;0.5765041;-0.75276987;-0.37049751;-0.6661788;-0.44012899;-0.57555851;-0.16310148;-1.1850161;-1.0082774;-0.44327908;-0.51109657;-0.41096134;-0.31757885;-0.62757417;-0.59284594;-0.84880559;-0.49310544;-0.92105573;-0.39034193;-1.496384;-0.24927759;-0.32208088;-0.5932635;0.060326213;-0.46070221;-0.72851052;-0.42634135;-0.18774707;-0.70979886;-0.82938643;-1.0159732;0.29994224;-0.31761219;-1.1998565;-0.34513776;-0.18636664;-0.64707968;-1.4050847;0.29869195;-0.922188;-0.054461295;-0.36215064;-1.1148774;-0.79704127;-0.2444526;-0.7321289;3
"319";-1.0022327;-0.65371707;-0.95636956;-0.58799987;-1.2617834;0.32835164;-0.99438765;-0.93993074;-0.57376547;-0.20687856;-0.78222277;-1.3661465;0.017172298;-0.99657833;-0.71899892;-1.0007688;-0.1240511;-0.094794263;-0.27415526;-0.30782632;-1.2914419;-0.847942;-0.57883878;-0.51625769;2.5315176;1.3761848;1.5230238;1.7494876;1.7203556;2.2797208;1.3276996;2.3195256;1.6865964;1.6429573;1.5102787;1.3074225;1.6710498;1.3163649;1.6067116;1.4682372;0.97689345;0.8537192;1.0466379;1.4355692;1.2094149;1.6824326;1.0259604;1.8966541;0.84139103;1.6367963;0.75834451;1.3978232;0.62862509;1.3877806;0.76043744;0.49023244;0.75954535;1.2941855;1.263374;-0.04983324;0.99518502;0.19118489;-0.038547163;0.91608202;1.2562693;-0.34551276;0.60191795;0.16475526;0.1611057;0.55041493;-0.01034159;-0.40987947;-0.58270684;-0.55308661;-1.2671608;0.050888846;0.31669492;-1.1635667;-0.55583699;-1.5915349;-0.29941587;-0.58688719;-0.076705508;-0.48081801;-0.68951261;-1.306324;-0.80918433;-1.4710293;-0.27857487;-0.74384881;-1.0295584;-0.50898109;-0.79159611;-1.0520409;-0.96247721;-0.8076497;-0.46760857;-0.37836024;-0.46998959;-0.79060802;-0.56884566;-0.085755417;-0.82626999;-0.60035246;-1.0265705;-0.47510726;-1.1060575;-0.80063798;-0.065673204;-1.4515939;-0.21923047;-1.1471557;-0.5417381;-0.25953323;-0.49680286;-0.63156676;-0.46844689;-0.5410192;-1.0312163;-0.53748581;-0.44239664;-1.4674565;-0.84558207;-0.60129008;-0.20621342;-0.25786129;-0.22390639;-0.36094326;3
"94";-1.4824601;-1.1473295;-2.05786;-1.7584567;-1.2421275;-1.7855746;-1.2595027;-2.2837531;-1.3651562;-1.4401055;-1.4707994;-1.3334738;-1.696552;-1.4391324;-1.6831344;-1.5097682;-1.6103523;-1.7541354;-1.3095586;-1.8425662;-2.495775;-1.516967;-1.1160333;-1.9384815;-1.923673;0.68124485;0.45429621;0.90156482;0.36440258;0.32739313;1.0159768;0.96888772;0.020440148;1.2192841;-0.30829892;0.89062295;0.96617441;0.63207506;0.082026233;0.36012189;0.16406066;0.47494244;0.56345427;-0.058785435;0.54979794;-0.68824608;0.30768062;0.27753979;0.54225859;0.52258653;0.623533;0.53171977;0.36795913;0.7755012;0.33122542;1.0613622;0.74787448;0.90727201;-0.1513468;0.71319613;0.73755167;0.61240595;-0.1955886;0.35858334;0.013070952;0.22463379;0.52390679;1.4171673;0.28377163;0.11396498;0.10591885;1.3212177;0.40960184;0.19188208;0.79209125;0.52089853;0.72058439;0.27392979;-0.26753743;0.61290485;0.23958772;1.2545169;0.76404213;0.53678183;-0.014932348;0.16314843;0.76037625;0.40787248;0.88899645;0.89067767;0.19464386;0.5533286;0.77061957;1.1478465;0.59165325;0.33499925;0.6313873;0.94569281;0.63837763;0.70681676;1.0298084;1.1325973;1.1884146;0.58319419;0.54100595;0.29659896;1.3605402;0.46628462;0.44469279;0.37629767;0.77231222;0.537514;0.27670083;0.34019646;-0.36508544;0.036882705;-0.075306131;0.79319233;0.4218006;1.1712279;0.041032605;0.53402484;-1.4695332;-2.2240153;-1.8064028;-1.5191646;-0.98329304;-1.7559811;1
"791";-0.43876632;-0.99244784;-0.83464225;-1.2328062;-1.0588872;-0.91398812;-0.19063181;0.39884162;-0.29311921;-0.98105784;-0.808526;-0.85319702;-0.18560139;-1.104593;-0.95142368;-1.4887957;-0.38700102;-1.3629539;-0.53743266;-0.85517677;-1.4293786;-0.71280478;-0.22587153;-1.0221615;-0.62171051;2.7109808;1.6388627;2.7140442;1.8152102;1.7329861;1.6693819;1.1967175;1.481729;1.6127113;2.5659079;1.2467379;2.0056879;1.4127538;1.6589405;1.7420239;1.7856773;0.95699871;1.054105;0.83112413;1.8534306;1.2741414;1.5819487;1.00645;1.0710703;0.96059934;0.99363986;0.70702294;1.0849622;1.228541;-0.64918474;1.4979689;1.4711828;0.67650544;0.93504505;0.33353094;0.71988387;0.1544872;-0.14142391;0.052958025;0.26208688;0.7141734;-0.95659479;-0.2706189;0.2535407;0.32912937;-0.50078386;0.12050613;0.1394536;-0.51983605;-0.21647136;-0.67643421;-0.63332464;-0.31639094;-0.22554874;-0.34495074;-0.92579774;0.13180437;-1.1128925;-0.17074587;-0.40055799;-0.0083576781;-1.2039432;0.065981516;-0.3385291;-1.3149986;-0.28883676;-0.37470902;0.12421221;-0.20622839;-0.69953717;-0.9627434;-0.64849401;-0.2665402;-1.1079756;-0.041265925;-0.38562163;-0.49339672;-0.4424151;-0.68730874;-0.30135149;-1.0878679;-1.2383573;-0.62557619;-0.048037677;-0.4473692;-0.38827707;-1.0123264;0.090710318;-1.1186722;-0.70586602;-0.63504463;-1.5868979;-0.27347807;0.17304253;-0.96286181;-0.5802216;-1.1213088;-0.84704306;-0.36364432;-0.53951887;-0.80264226;-0.31606206;-0.22157423;3
"170";-1.4150599;-0.58317284;-0.92207557;-0.68889474;-0.87019901;-1.3496773;-0.50571584;-1.061903;-1.3019945;-1.3238328;-1.0834832;-0.85082803;-0.92997835;-1.2504759;-1.1872323;-0.69356671;-1.279617;-1.1667324;-0.46838792;-1.5824919;-0.96461721;-1.2712973;0.94551432;1.3011511;1.0287277;1.2950557;0.57166369;1.2651686;0.74909153;0.68534166;1.4707483;0.56871017;0.75186757;0.90875307;0.9648722;0.97396287;1.1317494;1.0100085;0.7749209;0.75931172;0.78496153;0.3261494;0.86241959;0.95001484;1.5802025;1.0642832;1.1424689;0.53210362;0.69290933;0.27528594;1.1754952;0.70353134;0.68478507;0.88794453;0.96407622;1.119417;0.82758983;1.0202234;1.1573755;0.90045219;0.32313139;1.1105713;0.89160746;0.82021949;0.61722175;1.1988545;0.30558846;0.86561128;1.1667019;0.73279595;0.26626569;0.75343136;0.5230307;1.4462124;0.64801218;0.80892119;1.0651197;0.93463722;0.72001975;1.2674099;0.84368692;1.0611893;0.86992098;0.45346651;0.530769;0.93056644;0.40720374;1.0968776;0.99663967;1.0752791;0.90371317;-0.70567581;-1.2673982;-0.90069642;-0.65289682;-1.0443571;-0.83098574;-1.2748695;-1.0678112;-1.5526954;-1.3993393;-1.1251658;-1.5939852;-1.6011955;-1.0888856;-1.1508441;-1.4948987;-0.81614757;-1.1842171;-0.77778259;0.023718388;-0.85201443;-0.64151257;-1.2928002;-0.72063088;-1.2531549;-0.91733785;-0.76549908;-1.1304452;-1.0951423;-0.72534837;-0.49041625;-0.73566671;-1.1892953;-1.1614471;-1.3303544;-1.3025809;-0.58197481;1
